id,genus,species,subspecies,name,recordist,country,location,latitude,longitude,altitude,sound_type,source_url,license,time,date,remarks,filename
557838.0,Thryomanes,bewickii,,Bewick's Wren,Whitney Neufeld-Kaiser,United States,"Arlington, Snohomish County, Washington",48.0708,-122.1006,100,"adult, sex uncertain, song",//www.xeno-canto.org/557838,//creativecommons.org/licenses/by-nc-sa/4.0/,11:51:00,2020-03-14 00:00:00,"Recorded with Voice Record Pro on iPhone7, normalized to -3dB and converted to mp3.  Beginning and end trimmed to remove noises by the recordist but otherwise no modifications.  Bird was singing from shrubs in the understory, 1-2 feet off the ground.",557838-17.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-0.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-1.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-2.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-3.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-4.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-5.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-6.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-7.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-8.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-9.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-10.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-12.wav
544036.0,Thryomanes,bewickii,,Bewick's Wren,Bobby Wilcox,United States,"Parker, La Paz County, Arizona",34.2871,-114.0744,150,song,//www.xeno-canto.org/544036,//creativecommons.org/licenses/by-nc-sa/4.0/,08:00:00,2020-04-10 00:00:00,About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.,544036-13.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-0.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-1.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-2.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-3.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-4.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-5.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-6.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-7.wav
493957.0,Thryomanes,bewickii,,Bewick's Wren,Steve Hampton,United States,"Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA",34.051,-116.569,750,song,//www.xeno-canto.org/493957,//creativecommons.org/licenses/by-nc-sa/4.0/,06:45:00,2019-08-22 00:00:00,,493957-8.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-0.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-1.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-3.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-4.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-6.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-7.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-8.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-12.wav
486798.0,Thryomanes,bewickii,,Bewick's Wren,Paul Marvin,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,-117.0737,10,song,//www.xeno-canto.org/486798,//creativecommons.org/licenses/by-nc-sa/4.0/,08:34:00,2019-07-11 00:00:00,,486798-13.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-0.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-1.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-3.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-4.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-5.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-6.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-7.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-9.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-10.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-11.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-12.wav
480035.0,Thryomanes,bewickii,,Bewick's Wren,Thomas G. Graves,United States,"Montana de Oro State Park, Los Osos, San Luis Obispo County, California",35.2557,-120.8872,30,song,//www.xeno-canto.org/480035,//creativecommons.org/licenses/by-nc-sa/4.0/,07:40:00,2019-06-06 00:00:00,"Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roch̩ parabola)",480035-13.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-0.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-1.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-3.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-4.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-6.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-7.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-9.wav
473447.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Mission Creek Nature Park (near  Olympia), Thurston County, Washington",47.0566,-122.8782,50,song,//www.xeno-canto.org/473447,//creativecommons.org/licenses/by-nc-sa/4.0/,06:36:00,2019-05-05 00:00:00,Normalized to -3 dB.,473447-10.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-0.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-1.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-3.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-4.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-6.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-7.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-9.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-10.wav
469010.0,Thryomanes,bewickii,,Bewick's Wren,bowtyler,United States,"Olympia, Thurston County, Washington",47.1124,-122.8497,40,song,//www.xeno-canto.org/469010,//creativecommons.org/licenses/by-nc-sa/4.0/,06:48:00,2019-04-03 00:00:00,same bird as XC469007,469010-12.wav
